   YEAR     MONTH      DAY       HOUR      MIN       SEC       RECNO     KINDAT      KINST       UT1_UNIX        UT2_UNIX       GDLAT      GLON       GDALT       SAT_ID         MLT         MLAT       MLONG         NE       HOR_ION_V VERT_ION_V       BD        B_FORWARD       B_PERP       DIFF_BD      DIFF_B_FOR   DIFF_B_PERP  
     2013         5        14        12        24        45      44685      10117       8100 1368534285.000   1368534286.000       11.58      79.49     843.15             17     17.55451       3.91     151.75   1.15610e+11     -693.4      116.0   4.62300e-06   2.60970e-05   3.25500e-06   8.30000e-08  -8.20000e-08  -1.20000e-08  
     2013         5        14        12        24        46      44686      10117       8100 1368534286.000   1368534287.000       11.64      79.48     843.15             17     17.55405       3.98     151.74   1.15420e+11     -693.4      111.4   4.68700e-06   2.60930e-05   3.26000e-06   8.50000e-08  -8.30000e-08  -1.10000e-08  
     2013         5        14        12        24        47      44687      10117       8100 1368534287.000   1368534288.000       11.70      79.47     843.15             17     17.55358       4.04     151.73   1.15400e+11     -693.4      111.4   4.75200e-06   2.60890e-05   3.26300e-06   8.60000e-08  -8.30000e-08  -1.20000e-08  
     2013         5        14        12        24        48      44688      10117       8100 1368534288.000   1368534289.000       11.76      79.45     843.16             17     17.55311       4.11     151.72   1.15210e+11     -693.4      111.4   4.81500e-06   2.60840e-05   3.26700e-06   8.00000e-08  -8.20000e-08  -1.10000e-08  
     2013         5        14        12        24        49      44689      10117       8100 1368534289.000   1368534290.000       11.82      79.44     843.16             17     17.55264       4.17     151.71   1.15000e+11     -693.4      111.4   4.88000e-06   2.60800e-05   3.27100e-06   7.90000e-08  -8.10000e-08  -1.20000e-08  
     2013         5        14        12        24        50      44690      10117       8100 1368534290.000   1368534291.000       11.88      79.43     843.16             17     17.55218       4.24     151.70   1.14790e+11     -693.4      116.0   4.94300e-06   2.60750e-05   3.27500e-06   8.00000e-08  -8.10000e-08  -1.10000e-08  
     2013         5        14        12        24        51      44691      10117       8100 1368534291.000   1368534292.000       11.93      79.41     843.17             17     17.55171       4.30     151.69   1.14590e+11     -693.4      111.4   5.00800e-06   2.60710e-05   3.27800e-06   8.40000e-08  -8.00000e-08  -1.20000e-08  
     2013         5        14        12        24        52      44692      10117       8100 1368534292.000   1368534293.000       11.99      79.40     843.17             17     17.55124       4.37     151.68   1.14410e+11     -693.4      111.4   5.07100e-06   2.60660e-05   3.28200e-06   8.30000e-08  -8.10000e-08  -1.10000e-08  
     2013         5        14        12        24        53      44693      10117       8100 1368534293.000   1368534294.000       12.05      79.38     843.17             17     17.55077       4.43     151.67   1.14190e+11     -693.4      111.4   5.13700e-06   2.60610e-05   3.28600e-06   7.90000e-08  -8.10000e-08  -1.20000e-08  
     2013         5        14        12        24        54      44694      10117       8100 1368534294.000   1368534295.000       12.11      79.37     843.18             17     17.55031       4.50     151.66   1.14000e+11     -693.4      111.4   5.20100e-06   2.60570e-05   3.29000e-06   7.70000e-08  -8.00000e-08  -1.20000e-08  
     2013         5        14        12        24        55      44695      10117       8100 1368534295.000   1368534296.000       12.17      79.36     843.18             17     17.54984       4.56     151.64   1.13810e+11     -693.4      111.4   5.26500e-06   2.60520e-05   3.29300e-06   8.10000e-08  -8.00000e-08  -1.20000e-08  
     2013         5        14        12        24        56      44696      10117       8100 1368534296.000   1368534297.000       12.23      79.34     843.18             17     17.54937       4.63     151.63   1.13610e+11     -693.4      111.4   5.32900e-06   2.60470e-05   3.29700e-06   8.30000e-08  -8.10000e-08  -1.20000e-08  
     2013         5        14        12        24        57      44697      10117       8100 1368534297.000   1368534298.000       12.28      79.33     843.19             17     17.54890       4.69     151.62   1.13420e+11     -693.4      111.4   5.39300e-06   2.60420e-05   3.30100e-06   8.30000e-08  -8.10000e-08  -1.30000e-08  
     2013         5        14        12        24        58      44698      10117       8100 1368534298.000   1368534299.000       12.34      79.32     843.19             17     17.54844       4.76     151.61   1.13200e+11     -693.4      111.4   5.45700e-06   2.60370e-05   3.30400e-06   8.00000e-08  -8.10000e-08  -1.30000e-08  
     2013         5        14        12        24        59      44699      10117       8100 1368534299.000   1368534300.000       12.40      79.30     843.19             17     17.54797       4.82     151.60   1.12970e+11     -693.4      111.4   5.52200e-06   2.60310e-05   3.30800e-06   8.40000e-08  -8.20000e-08  -1.30000e-08  
     2013         5        14        12        25         0      44700      10117       8100 1368534300.000   1368534301.000       12.46      79.29     843.20             17     17.54750       4.89     151.59   1.12770e+11     -693.4      111.4   5.58600e-06   2.60270e-05   3.31200e-06   8.70000e-08  -8.10000e-08  -1.30000e-08  
     2013         5        14        12        25         1      44701      10117       8100 1368534301.000   1368534302.000       12.52      79.28     843.20             17     17.54699       4.96     151.58   1.12520e+11     -693.4      111.4   5.65000e-06   2.60210e-05   3.31600e-06   8.70000e-08  -8.20000e-08  -1.20000e-08  
